date,product_id,product_name,category,price,cost_price,units_sold,revenue,discount_percent,stock_available,competitor_price,rating,review_count,is_promoted,day_of_week,month,is_weekend,is_holiday,season,days_since_launch
2021-05-23,P039,Electronics_Product_39,Electronics,11086.89,6813.39,259,2871504.14,4.99,300,12488.49,3.51,6,0,Sunday,5,1,0,Spring,42
2021-05-23,P020,Home_Product_20,Home,1309.46,836.53,23,30117.65,3.43,91,1355.25,3.12,1,0,Sunday,5,1,0,Spring,4
2021-05-24,P040,Electronics_Product_40,Electronics,3223.74,2065.59,257,828501.57,2.18,257,3718.39,4.16,1,0,Monday,5,0,0,Spring,14
2021-05-24,P041,Electronics_Product_41,Electronics,3396.88,2037.97,33,112097.08,0.3,210,3303.96,3.02,2,0,Monday,5,0,0,Spring,18
2021-05-24,P023,Fashion_Product_23,Fashion,1516.85,916.79,33,50056.11,4.08,237,1578.62,3.39,10,0,Monday,5,0,0,Spring,82
2021-05-24,P002,Fashion_Product_2,Fashion,1660.1,1068.5,50,83004.77,5.4,188,2042.25,3.48,6,0,Monday,5,0,0,Spring,56
2021-05-24,P002,Fashion_Product_2,Fashion,1744.39,1068.5,107,186649.95,4.28,229,1811.57,3.53,5,0,Monday,5,0,0,Spring,56
2021-05-24,P031,Fashion_Product_31,Fashion,2834.2,1642.22,175,495985.05,0.09,574,2950.94,3.73,10,0,Monday,5,0,0,Spring,82
2021-05-25,P028,Electronics_Product_28,Electronics,6532.84,6382.15,224,1463355.81,38.8,337,11595.1,3.54,7,1,Tuesday,5,0,0,Spring,49
2021-05-25,P008,Fashion_Product_8,Fashion,1692.64,984.85,233,394384.4,0.28,665,1673.58,3.99,1,0,Tuesday,5,0,0,Spring,14
2021-05-25,P029,Fashion_Product_29,Fashion,1129.3,663.92,196,221342.23,0.89,442,1156.8,3.82,0,0,Tuesday,5,0,0,Spring,2
2021-05-27,P018,Electronics_Product_18,Electronics,4706.66,3822.73,94,442425.85,26.9,320,7162.58,3.23,14,1,Thursday,5,0,0,Spring,106
2021-05-27,P031,Fashion_Product_31,Fashion,2405.35,1642.22,64,153942.44,7.5,505,3019.28,3.18,9,0,Thursday,5,0,0,Spring,85
2021-05-27,P002,Fashion_Product_2,Fashion,1707.86,1068.5,36,61483.0,3.47,302,1775.83,3.0,7,0,Thursday,5,0,0,Spring,59
2021-05-27,P050,Fashion_Product_50,Fashion,2354.76,1398.44,45,105964.33,0.46,311,2432.14,3.37,0,0,Thursday,5,0,0,Spring,3
2021-05-27,P008,Fashion_Product_8,Fashion,1094.67,984.85,228,249584.33,34.4,626,1726.2,3.23,4,1,Thursday,5,0,0,Spring,16
2021-05-27,P038,Fashion_Product_38,Fashion,2204.37,1407.99,174,383560.6,8.9,462,2493.65,3.81,10,0,Thursday,5,0,0,Spring,95
2021-05-27,P024,Electronics_Product_24,Electronics,11123.45,7053.16,216,2402666.16,5.69,359,13484.75,3.7,13,0,Thursday,5,0,0,Spring,112
2021-05-27,P018,Electronics_Product_18,Electronics,6032.16,3822.73,55,331768.71,1.49,272,6886.86,3.35,15,0,Thursday,5,0,0,Spring,106
2021-05-27,P039,Electronics_Product_39,Electronics,11226.25,6813.39,43,482728.7,1.07,345,10824.45,3.32,7,0,Thursday,5,0,0,Spring,46
2021-05-27,P008,Fashion_Product_8,Fashion,1444.38,984.85,109,157437.56,9.46,670,1830.91,3.22,1,0,Thursday,5,0,0,Spring,16
2021-05-28,P019,Electronics_Product_19,Electronics,4248.78,2989.92,179,760531.51,17.49,179,4797.51,4.23,16,1,Friday,5,0,0,Spring,139
2021-05-28,P028,Electronics_Product_28,Electronics,10100.13,6382.15,132,1333217.43,4.38,320,10706.77,3.51,5,0,Friday,5,0,0,Spring,52
2021-05-28,P050,Fashion_Product_50,Fashion,2273.39,1398.44,56,127310.05,0.42,236,2635.99,3.35,0,0,Friday,5,0,0,Spring,4
2021-05-28,P031,Fashion_Product_31,Fashion,2553.0,1642.22,237,605060.34,5.45,516,3057.77,3.61,12,0,Friday,5,0,0,Spring,86
2021-05-29,P050,Fashion_Product_50,Fashion,2148.91,1398.44,304,653267.84,3.26,304,2575.77,4.03,0,0,Saturday,5,1,0,Spring,5
2021-05-30,P041,Electronics_Product_41,Electronics,2316.03,2037.97,196,453941.88,31.43,196,3798.36,4.16,2,1,Sunday,5,1,0,Spring,24
2021-05-31,P020,Home_Product_20,Home,1323.48,836.53,89,117789.79,3.92,112,1600.11,3.79,1,0,Monday,5,0,0,Spring,12
2021-06-01,P040,Electronics_Product_40,Electronics,2440.04,2065.59,427,1041895.31,30.39,427,3684.08,4.18,3,1,Tuesday,6,0,0,Summer,22
2021-06-01,P041,Electronics_Product_41,Electronics,3066.31,2037.97,193,591798.21,10.56,264,3235.57,3.69,2,1,Tuesday,6,0,0,Summer,26
2021-06-01,P008,Fashion_Product_8,Fashion,1543.4,984.85,118,182121.38,10.04,644,1709.6,3.42,2,1,Tuesday,6,0,0,Summer,21
2021-06-02,P040,Electronics_Product_40,Electronics,3201.2,2065.59,46,147255.19,3.34,412,3380.86,3.39,3,0,Wednesday,6,0,0,Summer,23
2021-06-02,P002,Fashion_Product_2,Fashion,1609.57,1068.5,35,56335.03,5.25,277,1696.32,3.02,10,0,Wednesday,6,0,0,Summer,65
2021-06-02,P008,Fashion_Product_8,Fashion,1561.03,984.85,260,405868.95,4.94,555,1670.65,3.56,2,0,Wednesday,6,0,0,Summer,22
2021-06-03,P041,Electronics_Product_41,Electronics,3301.27,2037.97,50,165063.74,3.95,314,3762.74,3.25,2,0,Thursday,6,0,0,Summer,28
2021-06-03,P019,Electronics_Product_19,Electronics,4456.44,2989.92,110,490208.36,8.11,151,5369.87,3.52,17,0,Thursday,6,0,0,Summer,145
2021-06-05,P032,Fashion_Product_32,Fashion,2484.36,1630.33,125,310544.75,8.22,591,3115.72,3.12,15,0,Saturday,6,1,0,Summer,112
2021-06-05,P032,Fashion_Product_32,Fashion,2422.97,1630.33,309,748696.23,6.29,466,2622.31,3.64,14,0,Saturday,6,1,0,Summer,112
2021-06-06,P028,Electronics_Product_28,Electronics,6365.98,6382.15,235,1496004.39,37.74,235,10306.93,3.83,7,1,Sunday,6,1,0,Summer,61
2021-06-07,P018,Electronics_Product_18,Electronics,5764.62,3822.73,163,939632.5,7.56,237,6130.06,3.58,16,0,Monday,6,0,0,Summer,117
2021-06-07,P002,Fashion_Product_2,Fashion,1671.43,1068.5,113,188871.36,3.36,339,1701.48,4.0,9,0,Monday,6,0,0,Summer,70
2021-06-07,P038,Fashion_Product_38,Fashion,2212.18,1407.99,220,486680.12,8.51,320,2458.38,3.55,15,0,Monday,6,0,0,Summer,106
2021-06-08,P024,Electronics_Product_24,Electronics,10758.28,7053.16,61,656255.18,7.19,467,13027.48,3.34,14,0,Tuesday,6,0,0,Summer,124
2021-06-08,P039,Electronics_Product_39,Electronics,8388.41,6813.39,93,780122.46,26.53,325,11627.6,3.4,8,1,Tuesday,6,0,0,Summer,58
2021-06-08,P040,Electronics_Product_40,Electronics,3229.82,2065.59,288,930189.27,3.5,288,3363.68,4.1,2,0,Tuesday,6,0,0,Summer,29
2021-06-09,P032,Fashion_Product_32,Fashion,2724.37,1630.33,380,1035259.45,2.26,380,2647.15,4.24,16,0,Wednesday,6,0,0,Summer,116
2021-06-09,P018,Electronics_Product_18,Electronics,6091.78,3822.73,192,1169620.84,5.28,243,6777.42,3.99,18,0,Wednesday,6,0,0,Summer,119
2021-06-09,P023,Fashion_Product_23,Fashion,1355.07,916.79,154,208680.13,9.26,285,1532.96,3.72,13,0,Wednesday,6,0,0,Summer,98
2021-06-09,P024,Electronics_Product_24,Electronics,11661.35,7053.16,181,2110703.58,0.13,277,12721.31,3.94,15,0,Wednesday,6,0,0,Summer,125
2021-06-10,P029,Fashion_Product_29,Fashion,1113.91,663.92,56,62378.69,2.19,384,1124.72,3.18,1,0,Thursday,6,0,0,Summer,18
2021-06-10,P037,Electronics_Product_37,Electronics,6671.06,4230.83,79,527013.69,8.75,426,7588.66,3.19,0,0,Thursday,6,0,0,Summer,1
2021-06-11,P029,Fashion_Product_29,Fashion,1017.48,663.92,82,83433.7,9.81,367,1203.18,3.27,1,0,Friday,6,0,0,Summer,19
2021-06-11,P031,Fashion_Product_31,Fashion,2794.92,1642.22,215,600908.16,2.68,457,2756.64,3.85,16,0,Friday,6,0,0,Summer,100
2021-06-11,P041,Electronics_Product_41,Electronics,3026.5,2037.97,163,493318.95,7.17,311,3591.3,3.57,4,0,Friday,6,0,0,Summer,36
2021-06-12,P023,Fashion_Product_23,Fashion,1285.0,916.79,203,260854.22,19.38,203,1616.11,3.57,12,1,Saturday,6,1,0,Summer,101
2021-06-12,P049,Electronics_Product_49,Electronics,6464.1,4255.68,140,904974.14,9.56,247,7266.25,3.74,2,0,Saturday,6,1,0,Summer,12
2021-06-12,P037,Electronics_Product_37,Electronics,7040.17,4230.83,101,711057.46,0.51,485,7630.05,2.91,0,0,Saturday,6,1,0,Summer,3
2021-06-12,P041,Electronics_Product_41,Electronics,3452.62,2037.97,162,559324.35,1.6,265,3467.98,3.76,3,0,Saturday,6,1,0,Summer,37
2021-06-12,P049,Electronics_Product_49,Electronics,6965.46,4255.68,38,264687.38,5.07,220,6920.32,3.17,1,0,Saturday,6,1,0,Summer,12
2021-06-13,P031,Fashion_Product_31,Fashion,2503.47,1642.22,305,763559.5,9.37,528,2702.41,3.9,15,0,Sunday,6,1,0,Summer,102
2021-06-14,P049,Electronics_Product_49,Electronics,6533.57,4255.68,40,261342.61,4.72,193,7421.01,2.8,1,0,Monday,6,0,0,Summer,14
2021-06-15,P032,Fashion_Product_32,Fashion,2667.54,1630.33,72,192062.94,5.11,515,2798.46,3.21,16,0,Tuesday,6,0,0,Summer,122
2021-06-15,P020,Home_Product_20,Home,1285.08,836.53,24,30841.86,5.73,143,1581.41,3.27,2,0,Tuesday,6,0,0,Summer,27
2021-06-15,P028,Electronics_Product_28,Electronics,10010.45,6382.15,143,1431495.02,6.89,259,11249.9,3.56,10,0,Tuesday,6,0,0,Summer,70
2021-06-15,P031,Fashion_Product_31,Fashion,2510.38,1642.22,69,173216.4,6.11,380,2945.06,3.28,10,0,Tuesday,6,0,0,Summer,104
2021-06-15,P018,Electronics_Product_18,Electronics,5938.76,3822.73,201,1193689.79,9.42,413,7042.81,3.9,17,0,Tuesday,6,0,0,Summer,125
2021-06-15,P024,Electronics_Product_24,Electronics,10704.04,7053.16,226,2419111.96,5.63,456,13132.57,3.69,16,0,Tuesday,6,0,0,Summer,131
2021-06-15,P041,Electronics_Product_41,Electronics,3222.4,2037.97,352,1134285.0,9.02,352,3769.5,4.02,5,0,Tuesday,6,0,0,Summer,40
2021-06-16,P002,Fashion_Product_2,Fashion,1719.75,1068.5,150,257962.84,1.08,178,1990.57,3.64,14,0,Wednesday,6,0,0,Summer,79
2021-06-16,P023,Fashion_Product_23,Fashion,1272.46,916.79,47,59805.74,14.27,190,1654.84,3.44,12,1,Wednesday,6,0,0,Summer,105
2021-06-16,P038,Fashion_Product_38,Fashion,2033.98,1407.99,208,423068.69,9.76,276,2389.21,3.88,18,0,Wednesday,6,0,0,Summer,115
2021-06-17,P049,Electronics_Product_49,Electronics,6598.16,4255.68,29,191346.61,9.58,184,6907.71,3.26,1,0,Thursday,6,0,0,Summer,17
2021-06-17,P032,Fashion_Product_32,Fashion,2169.72,1630.33,588,1275798.03,17.32,588,2584.98,4.18,17,1,Thursday,6,0,0,Summer,124
2021-06-17,P019,Electronics_Product_19,Electronics,4296.45,2989.92,207,889365.29,16.0,207,4868.56,4.07,25,1,Thursday,6,0,0,Summer,159
2021-06-17,P038,Fashion_Product_38,Fashion,2226.45,1407.99,198,440836.31,7.03,277,2435.81,3.57,14,0,Thursday,6,0,0,Summer,116
2021-06-17,P038,Fashion_Product_38,Fashion,2046.54,1407.99,349,714241.39,9.62,349,2317.75,4.32,18,0,Thursday,6,0,0,Summer,116
2021-06-17,P008,Fashion_Product_8,Fashion,1534.11,984.85,533,817682.8,7.81,533,1797.81,4.0,9,0,Thursday,6,0,0,Summer,37
2021-06-17,P029,Fashion_Product_29,Fashion,997.56,663.92,235,234427.71,8.83,337,1236.85,3.82,3,0,Thursday,6,0,0,Summer,25
2021-06-18,P038,Fashion_Product_38,Fashion,1960.75,1407.99,316,619597.68,18.71,316,2256.69,3.64,14,1,Friday,6,0,0,Summer,117
2021-06-18,P019,Electronics_Product_19,Electronics,4386.55,2989.92,217,951881.11,9.34,217,5725.27,4.08,19,0,Friday,6,0,0,Summer,160
2021-06-18,P050,Fashion_Product_50,Fashion,1759.02,1398.44,316,555851.29,23.41,388,2543.07,3.81,5,1,Friday,6,0,0,Summer,25
2021-06-19,P028,Electronics_Product_28,Electronics,10035.65,6382.15,59,592103.41,7.13,226,11434.06,3.41,11,0,Saturday,6,1,0,Summer,74
2021-06-20,P049,Electronics_Product_49,Electronics,6552.34,4255.68,167,1094241.31,4.54,213,7948.68,3.71,3,0,Sunday,6,1,0,Summer,20
2021-06-20,P028,Electronics_Product_28,Electronics,9767.34,6382.15,53,517669.22,9.9,182,11678.85,3.2,11,0,Sunday,6,1,0,Summer,75
2021-06-20,P038,Fashion_Product_38,Fashion,2357.97,1407.99,301,709748.34,1.39,301,2454.13,4.15,13,0,Sunday,6,1,0,Summer,119
2021-06-20,P006,Fashion_Product_6,Fashion,1341.19,864.42,99,132777.33,7.9,322,1545.84,3.34,0,0,Sunday,6,1,0,Summer,1
2021-06-21,P002,Fashion_Product_2,Fashion,1666.48,1068.5,153,254971.74,9.1,234,1976.37,3.99,9,0,Monday,6,0,0,Summer,84
2021-06-21,P029,Fashion_Product_29,Fashion,987.42,663.92,280,276477.22,9.17,426,1187.53,3.99,3,0,Monday,6,0,0,Summer,29
2021-06-21,P037,Electronics_Product_37,Electronics,6803.28,4230.83,50,340163.98,2.03,319,6876.33,3.29,2,0,Monday,6,0,0,Summer,12
2021-06-21,P024,Electronics_Product_24,Electronics,10476.38,7053.16,430,4504844.18,6.95,430,13164.8,4.29,16,0,Monday,6,0,0,Summer,137
2021-06-22,P037,Electronics_Product_37,Electronics,6964.2,4230.83,366,2548895.5,2.66,366,7403.01,4.34,1,0,Tuesday,6,0,0,Summer,13
2021-06-22,P020,Home_Product_20,Home,1405.48,836.53,61,85734.12,2.82,154,1355.9,3.56,5,0,Tuesday,6,0,0,Summer,34
2021-06-22,P032,Fashion_Product_32,Fashion,2522.67,1630.33,224,565077.06,7.31,502,2724.43,3.73,17,0,Tuesday,6,0,0,Summer,129
2021-06-22,P031,Fashion_Product_31,Fashion,2644.31,1642.22,264,698097.49,2.21,497,3018.09,3.98,15,0,Tuesday,6,0,0,Summer,111
2021-06-22,P028,Electronics_Product_28,Electronics,9731.94,6382.15,135,1313811.39,8.6,247,12166.47,3.52,11,0,Tuesday,6,0,0,Summer,77
2021-06-23,P020,Home_Product_20,Home,1272.16,836.53,69,87779.01,7.12,137,1411.82,3.67,4,0,Wednesday,6,0,0,Summer,35
2021-06-24,P049,Electronics_Product_49,Electronics,6657.5,4255.68,142,945364.39,5.07,142,8024.18,4.04,2,0,Thursday,6,0,0,Summer,24
2021-06-24,P014,Electronics_Product_14,Electronics,14591.55,8781.01,150,2188732.58,3.16,382,15205.77,3.89,1,0,Thursday,6,0,0,Summer,13
2021-06-24,P029,Fashion_Product_29,Fashion,976.84,663.92,79,77170.34,7.59,320,1191.41,3.39,3,0,Thursday,6,0,0,Summer,32
2021-06-24,P031,Fashion_Product_31,Fashion,2383.13,1642.22,280,667276.15,9.35,556,2886.06,3.9,14,0,Thursday,6,0,0,Summer,113
2021-06-24,P049,Electronics_Product_49,Electronics,6955.11,4255.68,95,660735.21,4.24,150,7577.84,3.65,6,0,Thursday,6,0,0,Summer,24
2021-06-24,P049,Electronics_Product_49,Electronics,6881.73,4255.68,106,729463.12,5.31,207,7495.21,3.52,3,0,Thursday,6,0,0,Summer,24
2021-06-24,P040,Electronics_Product_40,Electronics,3123.14,2065.59,431,1346074.42,7.04,431,3473.07,4.4,4,0,Thursday,6,0,0,Summer,45
2021-06-24,P002,Fashion_Product_2,Fashion,1773.04,1068.5,117,207446.02,1.09,315,1870.83,3.68,11,0,Thursday,6,0,0,Summer,87
2021-06-24,P037,Electronics_Product_37,Electronics,6709.21,4230.83,177,1187529.87,0.49,382,6878.56,3.57,2,0,Thursday,6,0,0,Summer,15
2021-06-25,P018,Electronics_Product_18,Electronics,3999.65,3822.73,279,1115901.17,38.29,289,7059.19,3.95,22,1,Friday,6,0,0,Summer,135
2021-06-25,P038,Fashion_Product_38,Fashion,2204.99,1407.99,178,392488.48,6.86,253,2522.62,3.94,20,0,Friday,6,0,0,Summer,124
2021-06-25,P029,Fashion_Product_29,Fashion,1104.63,663.92,72,79533.67,1.11,338,1262.49,3.02,4,0,Friday,6,0,0,Summer,33
2021-06-26,P049,Electronics_Product_49,Electronics,7208.35,4255.68,108,778501.38,1.11,155,6907.94,3.61,2,0,Saturday,6,1,0,Summer,26
2021-06-26,P024,Electronics_Product_24,Electronics,10829.72,7053.16,295,3194766.23,4.53,381,12601.76,3.66,16,0,Saturday,6,1,0,Summer,142
2021-06-26,P007,Electronics_Product_7,Electronics,10382.05,8811.04,286,2969266.28,27.19,286,16226.36,4.05,0,1,Saturday,6,1,0,Summer,2
2021-06-26,P032,Fashion_Product_32,Fashion,2222.76,1630.33,559,1242520.5,14.02,559,2622.31,4.2,16,1,Saturday,6,1,0,Summer,133
2021-06-27,P039,Electronics_Product_39,Electronics,7261.9,6813.39,401,2912023.19,35.29,401,12447.49,3.57,8,1,Sunday,6,1,0,Summer,77
2021-06-27,P018,Electronics_Product_18,Electronics,5848.75,3822.73,237,1386153.2,3.66,381,6269.3,3.8,18,0,Sunday,6,1,0,Summer,137
2021-06-27,P032,Fashion_Product_32,Fashion,2446.3,1630.33,354,865991.72,5.43,354,2962.49,4.02,17,0,Sunday,6,1,0,Summer,134
2021-06-27,P050,Fashion_Product_50,Fashion,1689.96,1398.44,140,236594.27,25.38,250,2620.09,2.97,5,1,Sunday,6,1,0,Summer,34
2021-06-27,P020,Home_Product_20,Home,1213.34,836.53,98,118907.77,9.54,170,1333.34,3.7,4,0,Sunday,6,1,0,Summer,39
2021-06-27,P029,Fashion_Product_29,Fashion,1016.64,663.92,294,298892.18,5.22,294,1248.61,3.83,4,0,Sunday,6,1,0,Summer,35
2021-06-28,P049,Electronics_Product_49,Electronics,6487.39,4255.68,128,830385.4,8.01,186,7518.29,3.62,4,0,Monday,6,0,0,Summer,28
2021-06-28,P008,Fashion_Product_8,Fashion,1546.63,984.85,256,395938.37,7.42,695,1642.18,3.56,5,0,Monday,6,0,0,Summer,48
2021-06-28,P039,Electronics_Product_39,Electronics,10066.28,6813.39,56,563711.42,8.83,417,11044.3,3.41,7,0,Monday,6,0,0,Summer,78
2021-06-29,P050,Fashion_Product_50,Fashion,2329.74,1398.44,131,305196.12,4.52,271,2253.27,3.89,4,0,Tuesday,6,0,0,Summer,36
2021-06-29,P032,Fashion_Product_32,Fashion,2711.61,1630.33,415,1125318.27,2.45,415,2774.28,4.27,21,0,Tuesday,6,0,0,Summer,136
2021-06-29,P040,Electronics_Product_40,Electronics,2495.33,2065.59,243,606364.99,23.99,243,3732.11,3.76,7,1,Tuesday,6,0,0,Summer,50
2021-06-29,P014,Electronics_Product_14,Electronics,13652.03,8781.01,75,1023902.06,2.02,361,15581.12,3.38,1,0,Tuesday,6,0,0,Summer,18
2021-06-30,P020,Home_Product_20,Home,1342.01,836.53,65,87230.36,4.86,105,1456.29,3.53,4,0,Wednesday,6,0,0,Summer,42
2021-06-30,P039,Electronics_Product_39,Electronics,11204.3,6813.39,182,2039182.92,0.87,350,11446.67,3.67,9,0,Wednesday,6,0,0,Summer,80
2021-06-30,P020,Home_Product_20,Home,1332.87,836.53,71,94633.93,8.33,160,1452.4,3.77,5,0,Wednesday,6,0,0,Summer,42
2021-07-01,P038,Fashion_Product_38,Fashion,2336.39,1407.99,246,574751.81,2.13,246,2284.59,4.13,16,0,Thursday,7,0,0,Summer,130
2021-07-01,P027,Fashion_Product_27,Fashion,1588.26,1044.35,121,192179.95,5.9,223,1976.38,3.84,1,0,Thursday,7,0,0,Summer,3
2021-07-01,P018,Electronics_Product_18,Electronics,6296.34,3822.73,161,1013710.62,2.69,324,7104.66,3.72,18,0,Thursday,7,0,0,Summer,141
2021-07-01,P007,Electronics_Product_7,Electronics,14486.96,8811.04,149,2158556.77,0.01,255,16650.13,3.95,0,0,Thursday,7,0,0,Summer,7
2021-07-02,P014,Electronics_Product_14,Electronics,14152.71,8781.01,160,2264433.18,5.2,417,14627.6,3.56,2,0,Friday,7,0,0,Summer,21
2021-07-02,P039,Electronics_Product_39,Electronics,11120.37,6813.39,163,1812619.64,1.13,323,11163.11,3.67,11,0,Friday,7,0,0,Summer,82
2021-07-02,P002,Fashion_Product_2,Fashion,1675.57,1068.5,108,180961.83,9.95,271,1721.07,3.56,13,0,Friday,7,0,0,Summer,95
2021-07-02,P008,Fashion_Product_8,Fashion,1536.09,984.85,85,130567.93,2.36,579,1704.56,3.35,10,0,Friday,7,0,0,Summer,52
2021-07-03,P014,Electronics_Product_14,Electronics,13387.39,8781.01,78,1044216.76,4.45,324,16477.63,3.47,3,0,Saturday,7,1,0,Summer,22
2021-07-03,P037,Electronics_Product_37,Electronics,7184.75,4230.83,302,2169794.87,1.32,304,7648.74,3.59,3,0,Saturday,7,1,0,Summer,24
2021-07-04,P038,Fashion_Product_38,Fashion,2197.78,1407.99,238,523070.89,5.57,402,2499.35,3.57,15,0,Sunday,7,1,0,Summer,133
2021-07-04,P039,Electronics_Product_39,Electronics,8683.06,6813.39,115,998552.29,22.85,308,12939.71,3.13,11,1,Sunday,7,1,0,Summer,84
2021-07-04,P040,Electronics_Product_40,Electronics,3380.54,2065.59,77,260301.31,1.14,412,3873.02,3.44,8,0,Sunday,7,1,0,Summer,55
2021-07-04,P027,Fashion_Product_27,Fashion,1597.57,1044.35,180,287562.37,8.29,230,1869.48,3.82,0,0,Sunday,7,1,0,Summer,6
2021-07-05,P002,Fashion_Product_2,Fashion,1732.18,1068.5,121,209593.73,7.18,251,1914.78,3.78,11,0,Monday,7,0,0,Summer,98
2021-07-05,P018,Electronics_Product_18,Electronics,5685.87,3822.73,178,1012084.24,9.09,399,6909.47,3.81,15,0,Monday,7,0,0,Summer,145
2021-07-05,P037,Electronics_Product_37,Electronics,6776.87,4230.83,181,1226613.79,4.81,461,7104.06,3.69,2,0,Monday,7,0,0,Summer,26
2021-07-05,P038,Fashion_Product_38,Fashion,2213.47,1407.99,139,307673.01,8.67,401,2245.38,3.9,17,0,Monday,7,0,0,Summer,134
2021-07-06,P037,Electronics_Product_37,Electronics,5004.64,4230.83,333,1666543.8,26.97,351,7561.65,3.95,3,1,Tuesday,7,0,0,Summer,27
2021-07-06,P050,Fashion_Product_50,Fashion,2253.92,1398.44,178,401197.33,3.48,349,2650.83,3.93,6,0,Tuesday,7,0,0,Summer,43
2021-07-06,P018,Electronics_Product_18,Electronics,6194.18,3822.73,139,860990.76,4.02,233,6298.23,3.91,15,0,Tuesday,7,0,0,Summer,146
2021-07-06,P031,Fashion_Product_31,Fashion,2684.36,1642.22,258,692564.05,6.22,478,3091.42,3.71,16,0,Tuesday,7,0,0,Summer,125
2021-07-06,P037,Electronics_Product_37,Electronics,6611.84,4230.83,239,1580229.36,4.34,561,7574.75,3.77,2,0,Tuesday,7,0,0,Summer,27
2021-07-07,P041,Electronics_Product_41,Electronics,3307.5,2037.97,111,367132.26,6.01,216,3229.03,3.9,6,0,Wednesday,7,0,0,Summer,62
2021-07-07,P038,Fashion_Product_38,Fashion,1866.23,1407.99,358,668110.03,19.81,388,2431.09,3.62,17,1,Wednesday,7,0,0,Summer,136
2021-07-08,P041,Electronics_Product_41,Electronics,3049.95,2037.97,152,463592.68,7.71,202,3580.87,3.69,10,0,Thursday,7,0,0,Summer,63
2021-07-08,P024,Electronics_Product_24,Electronics,8581.08,7053.16,274,2351216.87,23.2,274,13427.41,3.64,19,1,Thursday,7,0,0,Summer,154
2021-07-09,P002,Fashion_Product_2,Fashion,1800.15,1068.5,37,66605.73,2.46,214,1803.56,3.33,13,0,Friday,7,0,0,Summer,102
2021-07-09,P019,Electronics_Product_19,Electronics,3614.21,2989.92,232,838497.04,25.17,232,5299.91,4.37,26,1,Friday,7,0,0,Summer,181
2021-07-09,P038,Fashion_Product_38,Fashion,2225.3,1407.99,53,117940.88,2.88,287,2676.66,3.47,15,0,Friday,7,0,0,Summer,138
2021-07-10,P031,Fashion_Product_31,Fashion,1839.98,1642.22,478,879512.43,29.7,478,3123.66,3.72,21,1,Saturday,7,1,0,Summer,129
2021-07-10,P029,Fashion_Product_29,Fashion,1094.66,663.92,96,105087.24,1.15,328,1168.96,3.19,6,0,Saturday,7,1,0,Summer,48
2021-07-10,P038,Fashion_Product_38,Fashion,2275.58,1407.99,224,509730.75,0.33,432,2275.9,3.55,20,0,Saturday,7,1,0,Summer,139
2021-07-11,P039,Electronics_Product_39,Electronics,11007.09,6813.39,263,2894863.86,3.1,263,12974.27,4.39,10,0,Sunday,7,1,0,Summer,91
2021-07-11,P008,Fashion_Product_8,Fashion,1105.25,984.85,451,498465.53,31.66,451,1883.2,3.98,8,1,Sunday,7,1,0,Summer,61
2021-07-12,P031,Fashion_Product_31,Fashion,2639.78,1642.22,215,567552.83,6.39,515,2977.67,3.85,20,0,Monday,7,0,0,Summer,131
2021-07-12,P030,Home_Product_30,Home,1443.56,917.76,88,127033.17,5.45,133,1722.17,3.88,0,0,Monday,7,0,0,Summer,6
2021-07-12,P039,Electronics_Product_39,Electronics,10580.18,6813.39,69,730032.59,9.77,295,12442.65,2.97,13,0,Monday,7,0,0,Summer,92
2021-07-12,P038,Fashion_Product_38,Fashion,2254.1,1407.99,195,439549.57,0.24,401,2626.2,3.63,21,0,Monday,7,0,0,Summer,141
2021-07-12,P014,Electronics_Product_14,Electronics,10200.68,8781.01,385,3927261.63,32.4,420,15311.32,3.72,4,1,Monday,7,0,0,Summer,31
2021-07-12,P029,Fashion_Product_29,Fashion,1011.1,663.92,245,247718.64,4.35,430,1082.96,3.62,9,0,Monday,7,0,0,Summer,50
2021-07-13,P041,Electronics_Product_41,Electronics,3127.88,2037.97,166,519228.87,9.39,227,3570.61,4.0,7,0,Tuesday,7,0,0,Summer,68
2021-07-13,P002,Fashion_Product_2,Fashion,1117.46,1068.5,87,97219.4,37.68,302,1821.34,3.47,14,1,Tuesday,7,0,0,Summer,106
2021-07-13,P001,Electronics_Product_1,Electronics,12844.58,8645.14,70,899120.67,6.34,502,15147.9,3.35,0,0,Tuesday,7,0,0,Summer,5
2021-07-14,P049,Electronics_Product_49,Electronics,6127.3,4255.68,131,802676.41,9.55,206,8000.06,3.57,6,0,Wednesday,7,0,0,Summer,44
2021-07-14,P037,Electronics_Product_37,Electronics,6699.66,4230.83,214,1433728.16,7.3,425,6975.42,3.6,4,0,Wednesday,7,0,0,Summer,35
2021-07-14,P024,Electronics_Product_24,Electronics,10796.38,7053.16,165,1781402.79,9.59,277,11814.97,3.56,18,0,Wednesday,7,0,0,Summer,160
2021-07-14,P004,Sports_Product_4,Sports,3038.69,2048.13,60,182321.52,7.93,123,3693.2,3.68,0,0,Wednesday,7,0,0,Summer,3
